tx_hash,block_number,block_timestamp,input_value,output_value,is_coinbase,fee,lock_time
36dc5b0750b187e96d7921655e60b59da358c48eb1d2d03d054af17d44190a5f,989095,2020-09-29 13:15:21 UTC,155857102,155841522,false,15580,0
a6dfbed628eb995d1a54d92541c17f64114c4e26c91b0c61b171946dc0b6cd9f,989094,2020-09-29 13:14:26 UTC,96574401294,96574385714,false,15580,0
5d41635b9087b571c059163a4b806619832cf826cc70baf00fadb9e40d9886f5,989094,2020-09-29 13:14:26 UTC,644360286946,644360284853,false,2093,989083
ebe5cfd89b82343f6e70f57f8b43531704af1b170cbac7d52142aa21bbab036e,989094,2020-09-29 13:14:26 UTC,562336289,562320709,false,15580,0
2ec6f83aa6ca7a6fa94fa18dd0a02a9837bfc4c19c5e6fc759247a76e40fec17,989094,2020-09-29 13:14:26 UTC,236507195,236491615,false,15580,0
3d3731370070d2dda5231599c83c4d49df53856866d9d1cf6f0e344e91daf5e4,989094,2020-09-29 13:14:26 UTC,257301200,257291200,false,10000,0
abb56ab8353fc489c909ab4e139cfa93ffbc2311bc3404b21a7238a43576fceb,989094,2020-09-29 13:14:26 UTC,4033710,4030353,false,3357,989083
a35cf00b2a55884351934414d6a1f6955d80c882c7bbcb9158c1c66b8a762c34,989094,2020-09-29 13:14:26 UTC,408472565,408456985,false,15580,0
f71c4758b748d7bffa1b43ecf82962e8e77165bb29ecf22b2d637e58f0921e9e,989094,2020-09-29 13:14:26 UTC,372576887,372561307,false,15580,0
137a7b03562fd453a8ab4ef83ee2559936f1c6e2adb78e88a129a001674574c0,989094,2020-09-29 13:14:26 UTC,196887445,196871865,false,15580,0
f7710676427a6b216fd10909dbd81d018751ebdad284af1f801da51be29d33bc,989094,2020-09-29 13:14:26 UTC,335690339,335674759,false,15580,0
d04897377edfa6428ed08f8bca60d88eb76a3cbf4a34e56c2c2ac96a220cdb81,989094,2020-09-29 13:14:26 UTC,1055756176,1055740596,false,15580,0
f0677b5c59af2be202e5f75484bbb9f80f14cc57a357e9ab2f62406d28707f76,989094,2020-09-29 13:14:26 UTC,1559666552,1559650972,false,15580,0
239ddb4aeb7c2068f9de9d826e4bcbff43083d946316b5cf630d5506ae907245,989094,2020-09-29 13:14:26 UTC,1375118218,1375102638,false,15580,0
a0127738c51804f56aa818c7e055006cd968fcac2508eb9785dcc553937814a1,989094,2020-09-29 13:14:26 UTC,40970000,40968080,false,1920,0
b80c3527d5b7de054dd61c3764196b05cbcd99bfd255034eddefc06d14b306c9,989094,2020-09-29 13:14:26 UTC,511042043,511026463,false,15580,0
8b90366cd78ab1bd213e26f70a82e9cf542ab592dd6fec2451932795d970de5e,989094,2020-09-29 13:14:26 UTC,456951233,456935653,false,15580,0
7773d4a022a51daba6a450dec24fc1cb6849e4f123d327357b4b0c87365ad1a5,989094,2020-09-29 13:14:26 UTC,178875901,178860321,false,15580,0
670d4bb14ffa3ba7a004a48d5963b9def3d7711d0cbeabe17557e10a0af19c82,989094,2020-09-29 13:14:26 UTC,499993740,499983740,false,10000,0
5810e3e2751d019cdaeb326cde3a18ca31f4bb268c2cef9fcf28ddc3703e55a0,989094,2020-09-29 13:14:26 UTC,596332130,596310864,false,21266,989083
c11323706e47a88d8eee02bd6ac265b25e36895fb68a2e0e43d8c2e79117b5e3,989094,2020-09-29 13:14:26 UTC,9674196565,9674180985,false,15580,0
e2a996e5c26e1959f5d577019d511e6ad440972fcf17d9aad9e949248c60a34c,989094,2020-09-29 13:14:26 UTC,1170827848,1170812268,false,15580,0
2f32d7d18c58840c3674f2a3300d5df1020a88346be8619021189659bb013dc7,989094,2020-09-29 13:14:26 UTC,254695292,254679712,false,15580,0
a0db50b18a730a205d89226f9e29910f5528abca9b3881eb438baee974565bcb,989094,2020-09-29 13:14:26 UTC,4919886413,4919870833,false,15580,0
fbb3f1020f57ac86b81e207b4d42b19701d41e5119542900687f54f664602385,989094,2020-09-29 13:14:26 UTC,63607563,63599019,false,8544,0
0582bba32d30c8f20da08d72f84aeb1652026e846ee376168478bd12fbba611a,989094,2020-09-29 13:14:26 UTC,221594067,221578487,false,15580,0
3d0fc8692cef7c4c9ef10dac859c9b6c5725d331f8fdeaf2468f71e85c32561c,989094,2020-09-29 13:14:26 UTC,1625187741,1625133957,false,53784,989083
8a20f43a72c3700e654b3efc5b3094fb44a82520e11abb8dd455ebfef3540be7,989094,2020-09-29 13:14:26 UTC,217821588,217817709,false,3879,0
59acb7a31419c2f61db666be4c8ab3a2e54c65730ad372c0f63d8c1187c4309d,989094,2020-09-29 13:14:26 UTC,610988597,610973017,false,15580,0
75341fae8422dfea9eba3817d4321e4e8b214c7166deb1a5a73efb799f4a1448,989094,2020-09-29 13:14:26 UTC,160752418,160748845,false,3573,0
2cf7f00dca3f1820398b0ef2323c5fdf02ef0692e448c58048e4f01a59768416,989094,2020-09-29 13:14:26 UTC,955234653,955219073,false,15580,0
4158f9318fc003bc78e8e8bc20cf913c934c75cda375d86f22c8ebcd45c75f0b,989094,2020-09-29 13:14:26 UTC,844417999,844402419,false,15580,0
c1dc420b86e8dda91f86b0b80777fde5b132cfc4a9961b3e3ccd588473f82a0c,989094,2020-09-29 13:14:26 UTC,703639800,703624220,false,15580,0
177af270338031b72448704f2f992c93d669326bba8d111a1c3db7f762101510,989094,2020-09-29 13:14:26 UTC,168008017,167992437,false,15580,0
790e590e1908905ed536389ac00388a8bb7752c21cd882cfb6c78a29e952efad,989094,2020-09-29 13:14:26 UTC,1857752768,1857737188,false,15580,0
c1a527e20f4f2157f80903495eadda02fd9598697b2456e12edf8176fa59eb76,989094,2020-09-29 13:14:26 UTC,2411726726,2411711146,false,15580,0
54ba2dedf306ba049abb0ccf70eac1d8b6d64c1dd9b0d8c5a58ddd2fc7f2b1bc,989094,2020-09-29 13:14:26 UTC,500201681,500191681,false,10000,0
a3e1ac63f0da53959bc5f3af0717f7cb1085bd330b74514affe59af25a3d3a36,989094,2020-09-29 13:14:26 UTC,299478307,299462727,false,15580,0
bfe5c43fd587de4bf16241e0ab0322bad260a6219d27cb89acc64ef8ac46591b,989094,2020-09-29 13:14:26 UTC,3251367746,3251352166,false,15580,0
ec6bf86b9b647d3d42d07e48d5853a5147d9f78986b9e97feb66ae3d83a2cd18,989092,2020-09-29 13:09:27 UTC,500003740,499993740,false,10000,0
8c6f588d1fc7a36a17e4e76eec1aedb61cb2804c24de3fc8d5c832b7509df82d,989089,2020-09-29 13:08:46 UTC,20912440794,20912430794,false,10000,0
e47a0198f55510451fba481ed21d0c688b3ef5c31becfd669195846bcd0c10e3,989088,2020-09-29 13:06:43 UTC,767522,765602,false,1920,0
eb196fb75c92bd0e7c8689cbe597f47be1752226c2ee1b0918b1d9b312868875,989088,2020-09-29 13:06:43 UTC,500010770,500000770,false,10000,0
f8a72c29708747c01b8188b8d57aeb2074c11cb763f800abd8b96a6adf6db097,989088,2020-09-29 13:06:43 UTC,500000000,499990000,false,10000,0
ea5a9e1dcab247cfa0d12af1c244028054fa73be50a1eb08836490f8c8039f93,989087,2020-09-29 13:05:40 UTC,644844532503,644844530410,false,2093,989076
70e6c773005585c02d1da96ec230623d9c7b426ffa45da667e250c471a5de69f,989087,2020-09-29 13:05:40 UTC,1000000000,999990000,false,10000,0
9b721f2ffb7a355c31d2260ec0e57ff91686ea88df89d38139527cd5c4f0c82c,989087,2020-09-29 13:05:40 UTC,3025764223,3025754223,false,10000,0
ef47cd9ab446c3426e549f0d18abab7eea1e4a63a6511ef6579ceca8e85a15b7,989087,2020-09-29 13:05:40 UTC,2545006740,2544982740,false,24000,0
ccde0c19d443e56290bba71da8d15380930195de42356080903f00a4acb5944c,989087,2020-09-29 13:05:40 UTC,191133050,191130090,false,2960,0
3ebec7b91590afcf619fce59c56123e86b9e52dd6f6fbd230bd9637c2473ed4a,989087,2020-09-29 13:05:40 UTC,500011514,500001514,false,10000,0
51ca5272a43c55cf1bfa5d66831b31469eb6f1cd320803e0dd9be888ddbab07c,989087,2020-09-29 13:05:40 UTC,257311200,257301200,false,10000,0
479c3ea51ac078a16f56cef02323585337fd46f630547437eaeabbd354b4f8e8,989087,2020-09-29 13:05:40 UTC,50754451,50752001,false,2450,0
0a4a79be6335700b2853ba61ace881fc4bf1bbc350b05d0a36819ce28fbbb9b2,989087,2020-09-29 13:05:40 UTC,339082434,339081434,false,1000,0
e906b64fe05e7f94a97db32e5792e50c48e306c934e5e649527bd394d836fc95,989087,2020-09-29 13:05:40 UTC,1039574000,1039568000,false,6000,0
2db140fdef4dc5ffbf8781702346a5222c822cc574bb2b0488332a1739c82d0f,989087,2020-09-29 13:05:40 UTC,500020770,500010770,false,10000,0
ca2ff4058dac53d5766c0c58b5fda3e441e199f73132e7756ce18f14db0fabba,989087,2020-09-29 13:05:40 UTC,424122856,424054504,false,68352,0
1a250d717ccdd1856d8ebe2387e9edaa01720a5371f9a09db46d3b37c14ba7af,989087,2020-09-29 13:05:40 UTC,218173493,218169920,false,3573,0
7d5bb3d84e6e1c6844078ab89b234afd6a537edc800ff90b97dc91a6a69db611,989087,2020-09-29 13:05:40 UTC,452945037,452942944,false,2093,989076
c34cdbcbee55e69046cbc0cd9c51bc5824b6f6e964653dfb4603a2e42b0805d7,989087,2020-09-29 13:05:40 UTC,100000,99750,false,250,0
cca474e34e258831d022f6aae03e892c63c9c562fc18563916a2c0aefb43d11c,989087,2020-09-29 13:05:40 UTC,500007525,499997525,false,10000,0
bfe5eed4a461c0ec95c2c147ad70c8538db43b45427b8bcfd2ea645917c3950a,989087,2020-09-29 13:05:40 UTC,1667877166,1667875073,false,2093,989066
83723cce9f022818238a3cb78b39019cd794c83f92b4073c79e35cd14fba2d11,989087,2020-09-29 13:05:40 UTC,246028675766,246028665766,false,10000,0
4c82be0fb9b6f88d4ed15f7dd698dac77081f99f8a024ae68d5aa68d5ffedc5a,989087,2020-09-29 13:05:40 UTC,1000174188,1000164188,false,10000,0
55dac3e7287ab19832d4ad62aef5c2d7b07415d6c4b1de011ed29a5e4e3b2b5a,989087,2020-09-29 13:05:40 UTC,35016,30136,false,4880,0
c8a1e68c70de72427e5de4fc17cb02823193ccc3072b8c3dc637c69828cae2e3,989086,2020-09-29 13:01:48 UTC,250,,false,250,0
c05a61ab32046eed7803661f30852e9ddaa35ba760c8c1ad19a2817521db7b72,989085,2020-09-29 13:01:25 UTC,1712360341,1712357667,false,2674,989074
d182a19008d3363377c195177d5aaa35ce93a8d51168972aac3466125d4a043f,989085,2020-09-29 13:01:25 UTC,160982029,160978456,false,3573,0
135507ce11d0295cae5a6c7fc56b126090e0f8e1dca255ddc547a0ad4b83680b,989084,2020-09-29 13:00:25 UTC,15370,13580,false,1790,0
84be3feee0d7675e488fd340f38153af74c9e17a7be0a6618a0aa4badab8a005,989084,2020-09-29 13:00:25 UTC,54470,37750,false,16720,0
a5789dbc82153e37cd386e64c0a75bdca8b0912c6f325f6af0718bc892a060d7,989084,2020-09-29 13:00:25 UTC,1877121589,1877118625,false,2964,989073
a4c4cb6cac3c8db65e2a127226be72b1cc98487139f9195654cdf42df392b7e4,989084,2020-09-29 13:00:25 UTC,1626415117,1626356138,false,58979,989073
d1d377d4474d785e82920dfa1d4237cc2d58a0c6c3a245b7544d48e89324032f,989084,2020-09-29 13:00:25 UTC,142096192,142035983,false,60209,0
369d3a5fcbe3ec2c0a9064a011236676917d76c9e558320ef3b7dfa415f5a1ac,989084,2020-09-29 13:00:25 UTC,596969625,596948958,false,20667,989073
4bcd5277a249d484c26674fd61256184b04c417aa8f9db694350e2a7b3774055,989084,2020-09-29 13:00:25 UTC,100010000,100000000,false,10000,0
b1d7815b50d24acf3d83a42152576c771e820a42c5715e695f4dd486cebb42e2,989083,2020-09-29 12:59:37 UTC,398196554,398192231,false,4323,989049
da9dc0ff647b1a0efeeef12c15e1ebcaa61d51c495e80f4d7558762b350393cc,989083,2020-09-29 12:59:37 UTC,358133472,358131717,false,1755,0
9facbb1c7a3808c44f1e52a1fd479a08b16a72be52f2c40c8f35f4bc2e467e45,989082,2020-09-29 12:57:48 UTC,111897473,111884393,false,13080,0
6fd87def503cf07a42537c85bac6a72186ee52af20ebbe56cc5261b7a08ac75c,989081,2020-09-29 12:57:28 UTC,3025774223,3025764223,false,10000,0
1e0867472d542be2719326c18cec2d14d077819b59278f80c2def96b8ecda5ef,989081,2020-09-29 12:57:28 UTC,562175829,562170949,false,4880,0
d9bd03148638ab502af7a22e07a699df165834e30d626fb7ef57a5a9946cf434,989081,2020-09-29 12:57:28 UTC,499990040,499980040,false,10000,0
2c2a8513f60b5eb43f8e017be0df6ec305e37d2e7da7cc72de98a80882011a97,989081,2020-09-29 12:57:28 UTC,110000,100000,false,10000,0
63f85e32393a46d84c46ea8dc3cc1b6e327fd2e70c5685bed22064635b893b5f,989081,2020-09-29 12:57:28 UTC,653638684,653623104,false,15580,0
cd90400c86a35420e9e1009f3e018cb1b17b4a2ac6a351af156b97e9e1b14038,989081,2020-09-29 12:57:28 UTC,7500010000,7500000000,false,10000,0
d813b93bf81a94b00c03acba3205bbd4bb8a6f4374179712194addff34aea68e,989081,2020-09-29 12:57:28 UTC,7213355845,7213340265,false,15580,0
1ebbb276fb51c75b3ee0a4fe6be47c93936d849e1cd719ea1034f2fa4019893c,989079,2020-09-29 12:55:06 UTC,191520051,191516478,false,3573,0
f539621a1a0745ae078565826bfa38774efb68a16821e7503a911be0aea1cbce,989077,2020-09-29 12:54:08 UTC,5736898,5734514,false,2384,989066
2645fb3052a868f66924ed102682dc471ab81196589393fbf2f7dcbea0430e78,989077,2020-09-29 12:54:08 UTC,61367698,61357698,false,10000,0
d79ae21b52fa6aef5273e898b5f6e3af96804e9a51d1e78e0ce5b5d37512d1ee,989077,2020-09-29 12:54:08 UTC,645178212178,645178209803,false,2375,989066
7bfb148358ee8e1bf906526965796060c136482afd87d1ebcb244b052446824a,989077,2020-09-29 12:54:08 UTC,1627934186,1627861349,false,72837,989066
2906a1ee5e7bfdc3c038b8b7a16c91d1ae2a4fd0566a6aa210c3af0fb83a72d4,989077,2020-09-29 12:54:08 UTC,597664406,597641107,false,23299,989015
1b5e684f6d13ec44b0497b54783cadb536529571074ffb96be9b2d1628b52379,989077,2020-09-29 12:54:08 UTC,1307000,1301131,false,5869,989013
7a96bddd7ab6095f284fc556bc738b97aa3b20853dbabdc0a944b02774cd5d6c,989077,2020-09-29 12:54:08 UTC,132018,118258,false,13760,0
7cdcc3befad6b1651be9422aad1fea3768e0298cd3a79a7aaad71d7e230f0231,989077,2020-09-29 12:54:08 UTC,69768233,69758233,false,10000,0
8942c8ae6a75897b8c8102d8c093b7e0519cd511f932cfbe0e8b15d6149b1b9c,989077,2020-09-29 12:54:08 UTC,161415642,161410845,false,4797,0
2189cfc5055ff73f0f638ef9177d5f7d2e92861f7eb746e882ec557f0f8f3d80,989077,2020-09-29 12:54:08 UTC,218617842,218613963,false,3879,0
b1f9f73a8b243f0f382d229befeeedffdf5fc766512c37f37be9abe2e721f0b0,989077,2020-09-29 12:54:08 UTC,91528763,91527008,false,1755,0
e0903858a03b0cd44ef91a8a5c9077c4ef45493273886de9588ae7f4abba518e,989077,2020-09-29 12:54:08 UTC,500021514,500011514,false,10000,0
eb98445e0077f1eef47218947ddd4ec91c3d7ec3bd7d9de3235b07547204874e,989076,2020-09-29 12:47:47 UTC,735127044,735124784,false,2260,0
d5dd8ae5f8adc49977de7d0f7ca9fd8fc89b9bbf5a6b6fee49d09c91750a35d9,989075,2020-09-29 12:46:59 UTC,500031514,500021514,false,10000,0
87e58de47eeda8faeeafd0d1c531ed60cb387bb5ce21c35a602e00bf90f48751,989075,2020-09-29 12:46:59 UTC,870677682,870609330,false,68352,0
4e007b2702ca9ae96ce0335b9b3377f9b8eb00db04f003bdad535a48e82c83fa,989075,2020-09-29 12:46:59 UTC,445017935,445016935,false,1000,0
3709474567fcf297521eb92b37e8528b1344d8a9f11cc843f7e98620089bc7a2,989075,2020-09-29 12:46:59 UTC,603010630,603009484,false,1146,0
1b4863b4b4a8a1f6f240faa992979b651ef5a54679f870fda79b588ebe804e62,989075,2020-09-29 12:46:59 UTC,191818032,191814153,false,3879,0
d30332458878dd24f2443447c79663e34b81c9577ede7c18148faffb564eddcb,989073,2020-09-29 12:45:56 UTC,4978279048,4978269048,false,10000,0
568698dec63096a9516c966d0963721f38bccfead61cc38f15e8e962e7b31667,989073,2020-09-29 12:45:56 UTC,684845250,684833165,false,12085,0
a0f3bfd0c7768de5fd49da9fb053f11a393fcac0cb75fb31bd5a7b784f2b4a86,989071,2020-09-29 12:42:16 UTC,67124939,67114939,false,10000,0
cb08731d40866b1939492b9838b1d8e713701a8e30dc7737d12d8eecf3ed5bbb,989071,2020-09-29 12:42:16 UTC,799990000,799980000,false,10000,0
62318e7868c3095a707b6cd8900a6e1bed60e8ec55bc038da88d3e0af9ff8023,989071,2020-09-29 12:42:16 UTC,218909841,218906881,false,2960,0
8721e7d119aed971d49376b571f3e9aae7baebc9446913c95cf3947cfd740aff,989071,2020-09-29 12:42:16 UTC,598427732,598401836,false,25896,989060
11e2491da135879eff638307f09a95ad7778e35b63454501bb55cb2e2330eb20,989071,2020-09-29 12:42:16 UTC,1629983559,1629909218,false,74341,989060
84cd7aa2e9afc78b6f27c08a9bcd5ccbb79018f016f7f4854a64691860af3d08,989071,2020-09-29 12:42:16 UTC,646341529291,646341527198,false,2093,989060
2faab6a85b3ad01cb3747ec60cce387e3b6ea7993468e9a2747ad42e0ea78307,989071,2020-09-29 12:42:16 UTC,8960,7040,false,1920,0
718d8514c527e06978ae0daf5000bd155bae3bae0ed7c9e5cc9c8d2109d97da5,989070,2020-09-29 12:39:27 UTC,63866882,63858338,false,8544,0
ef78f63a7ac08eedc53e10301089c0c783a3365c7e9022ae5b527035c37026d9,989070,2020-09-29 12:39:27 UTC,1000087361,1000077361,false,10000,0
5d70ffd4020c66fb2f9b0b8a16e043cb1e96e05ca33d95455929e4e7007b7711,989069,2020-09-29 12:37:18 UTC,34650,29976,false,4674,0
66ac542af14c105be85cd8e78d4a2c83bab694057bb40f34568fea89cf52498d,989069,2020-09-29 12:37:18 UTC,161570920,161567960,false,2960,0
fe25fb5d9b8d524d2ba032d5a7d464568e6615591377b22211c56350f685be62,989069,2020-09-29 12:37:18 UTC,477238366,477236273,false,2093,989058
01bf986c8ced28cde3c6ff5192df9e16aaa70ee6e6305dc13e1531f5ece19db9,989069,2020-09-29 12:37:18 UTC,64062625,64054081,false,8544,0
614816e70036f04a09bac86fe5199edf86caa2e7091d8ac79317ba0b28c0699e,989069,2020-09-29 12:37:18 UTC,192770654,192767694,false,2960,0
3509ed4915f76518ea0a8d4fcc2fa6c87afd3cdbabd17afda62806b9cb29efbb,989069,2020-09-29 12:37:18 UTC,20162,14162,false,6000,0
5468aa7ee1ae251d16bc72d80cd8e1d510fc1d56235a139fd3c92cd61d3d24d7,989069,2020-09-29 12:37:18 UTC,5195684784,5195680120,false,4664,0
1e2db8a743f0e81ccafa42879f3bb966dccd79879519347fc7fc2967779d8ca1,989069,2020-09-29 12:37:18 UTC,120939453,120939261,false,192,0
acf025207017d157f71bbae83684bd399860f607db1b550eeb47a5181d240884,989069,2020-09-29 12:37:18 UTC,439600000,439594000,false,6000,0
6ac95b728463f6dd3c04218b085cdbacb22438dad7cdf7ef499350fcf25cadf9,989069,2020-09-29 12:37:18 UTC,10000,,false,10000,0
2480ac688b65a6c41ef8d9bf3db0628f87ce5d6e01678a18804c8a789c77d482,989069,2020-09-29 12:37:18 UTC,3517522845,3517512845,false,10000,0
e96247f37618f4d2dcc8f6c67080db110749cc8e6198587261c7890d56e7ab7a,989069,2020-09-29 12:37:18 UTC,648544429384,648544427291,false,2093,989058
cdfd3cc9d35f81f9b22244260c947916e434e10af813479d7f6b133e6751436b,989068,2020-09-29 12:30:42 UTC,8158283000,8158279260,false,3740,0
bcb0f2fff82288acbc6be02c3da2cf73f11cdc3daf52d88f5fa0eec111203688,989068,2020-09-29 12:30:42 UTC,26627991,26624641,false,3350,989056
b409476cb4f8045fe74aa46223b0777cf8decb3886b30218d5b4aefb8e7570b6,989067,2020-09-29 12:30:20 UTC,1631262970,1631200505,false,62465,989056
ce4cb45af303cc7f1591961e690e608a680d94db9427c081dc187445bab26d26,989067,2020-09-29 12:30:20 UTC,219149913,219146953,false,2960,0
082819a5cfc74634b35230a394a6fdcc1f8626851f8f855ddaaf085a277a1aa9,989067,2020-09-29 12:30:20 UTC,598913477,598892211,false,21266,989056
38e8d96e83206dbf38439b444b289613b9dedc2123483e1a673a18a055a4e135,989067,2020-09-29 12:30:20 UTC,192984115,192980848,false,3267,0
d4ec6438d9555c0fa54380a6bff279f532fbf1b864f69f3651722b67b4847ea8,989065,2020-09-29 12:29:29 UTC,1200000000,1199990000,false,10000,0
c88fb346e3c5bd3cfbf7ea1930682e33df3dcfe294867f875d46ba1527198461,989065,2020-09-29 12:29:29 UTC,6413,4713,false,1700,0
2af75846d6502233933ad4d387e16da58411ce5557722e848d4d81b55ad3660a,989065,2020-09-29 12:29:29 UTC,419990000,419980000,false,10000,0
18839c2ff1edfc06a755d7f2c199f15323ace06a40d7eb559d23170d8646db19,989065,2020-09-29 12:29:29 UTC,116780,91180,false,25600,0
f5e725f2c9914047b5366effa65959dbc765233a80844c1175b7f1c2ff3c1f5a,989064,2020-09-29 12:28:05 UTC,152864079199,152864063619,false,15580,0
470cc63541e5e1837dbec192b942da1f6c69c1037d12c93eae5464f6fdbd10e0,989063,2020-09-29 12:27:03 UTC,1200010000,1200000000,false,10000,0
ee9bacd079a5f0566744ccfc8a54055aba35ec03ea08b82c0f50e48ea990ec5d,989063,2020-09-29 12:27:03 UTC,284051208,283982856,false,68352,0
15335fd274c46996de417157b08a94f68816d04df1fb9748f369f88bfccf1ff0,989061,2020-09-29 12:24:58 UTC,420000000,419990000,false,10000,0
a31b028ea3e32b7fcd7c76cbaf57d05613729c5fc5cb3f0dedf34f7764241b74,989061,2020-09-29 12:24:58 UTC,1058759645,1058659645,false,100000,0
70e1a8b8677bd11ef3d0eeca902ac97507bb13943522be72a71845933b339e26,989059,2020-09-29 12:23:22 UTC,1009625,1005012,false,4613,989048
0282fe57de24328731717e39f10c6d39f6306fb285fe5f467514794079ed6236,989059,2020-09-29 12:23:22 UTC,161755764,161752497,false,3267,0
fba66dcfe9cbd58952274d7a0f0cce7e9cab3148779117d6d5c3492d01313b5f,989059,2020-09-29 12:23:22 UTC,474439,464439,false,10000,0
a00879cf860d65991247af23c758ce2dfebf5d75e8dc0bb6bf7da0a80d0ccaa9,989058,2020-09-29 12:22:17 UTC,99978500000,99978497650,false,2350,0
08f08d7238b57f321e39ab44873e631eef92dba6ec72dfe12180cf5ea0e80fc6,989057,2020-09-29 12:21:35 UTC,250,,false,250,0
1c990f1b5e8afac5217099a38ef8470e9d718b29bfbdf06b658ccd4018ed5698,989057,2020-09-29 12:21:35 UTC,29860527,29832238,false,28289,989025
aa9f3b231de5f930ac0be677aa5ec7fd7443bad78527ff308f3339e16550f497,989053,2020-09-29 12:20:40 UTC,10000000,9999774,false,226,0
09b888a35e402c21f5c3f8f00a5526e45705181b737d2a258ef1ac4461bbe18a,989053,2020-09-29 12:20:40 UTC,10008096,10005646,false,2450,0
f3d7e09faf24892ed9118442c15854eaeb247170e9f6177d28d388bcf7553138,989053,2020-09-29 12:20:40 UTC,169990000,169980000,false,10000,0
46cb419307f992a67ff809a9d7a026267edc1876b2cb3638a2e8104fe7b14c77,989053,2020-09-29 12:20:40 UTC,1632459872,1632399116,false,60756,989042
5ca64cbd64bd530787afa6d55f66edf280ee8b16c6e95c6e923002eaf63c9b2a,989053,2020-09-29 12:20:40 UTC,599411672,599387527,false,24145,989042
3d1d7396acb8cbb98f60c358748753daea5b5ee9403aafdeee18c4e233d555fa,989051,2020-09-29 12:19:01 UTC,64109413,64100869,false,8544,0
6f3538028c9951b5e83c1d88f43ac4f7c7a89187b50222c9a7d4af1a1c176f3a,989050,2020-09-29 12:18:42 UTC,349970000,349960000,false,10000,0
7ca04b70c84b7f1ee4ef116a143d7922439f5370a7125b6640cf6eb1b798657b,989049,2020-09-29 12:18:10 UTC,193210051,193206478,false,3573,0
b17e3b4de719a4be8084c440311bbbf6edd0cda7b337a50939726fb6b007bec6,989048,2020-09-29 12:15:39 UTC,21544200,21543054,false,1146,0
fd588c689e21393399d3ed41924083b81a303b0af6a39fa11349b347ec980295,989048,2020-09-29 12:15:39 UTC,4785500,4775500,false,10000,0
698e1e6413574bc2ca6d4ffac6cf9e6abdb1277a27f5c5a20fe1a5a3dab0da15,989048,2020-09-29 12:15:39 UTC,10000,,false,10000,0
3dec169b22bd86cda32fbaa27def933e001c7eb547ea06af3fe1ab63e06a7f8d,989048,2020-09-29 12:15:39 UTC,170000000,169990000,false,10000,0
8120df7f2c66e885c2bd54509e9ef1930eafe5e8ef70e2cd3e79fd0358a4114c,989047,2020-09-29 12:11:53 UTC,375628253,375618253,false,10000,0
028a2b12cb527883f7bc78ecc74e7e625e66f87cf9811d050bad5e50443d0a2e,989047,2020-09-29 12:11:53 UTC,158652827,158650377,false,2450,0
264d0ca21debd148836bbe542c43a7c717c2997ff22f3cd70dfecc91bb0f8322,989047,2020-09-29 12:11:53 UTC,250,,false,250,0
52fefaaabc811d560c15b4394f627d7ea84bae3c21fa986d5228db6641977889,989047,2020-09-29 12:11:53 UTC,1681712471,1681710378,false,2093,989006
75ea9fc2c39a54f547e7cbb60f94539751f28eb5b4e74aba70a7ce9cd6e486a9,989047,2020-09-29 12:11:53 UTC,250,,false,250,0
0ddaf02d4c37c16f99648ac428fb81bc2678419a8b9dadc6768da9641e399237,989047,2020-09-29 12:11:53 UTC,1361392421,1361389971,false,2450,0
72a31982a7e38ada5e344d5f9ad16eb5fe0f8462be5ec446455e25d646d9e295,989047,2020-09-29 12:11:53 UTC,1033575876,1033507524,false,68352,0
9ef343243669185558cfc62a74efdededdb556bd3ec49fb44901a961c5cddd4b,989047,2020-09-29 12:11:53 UTC,129799500000,129799497650,false,2350,0
964a43c6b5753d7777b77a37e90dd7741061ce984e1b3265a227ef49633f9531,989047,2020-09-29 12:11:53 UTC,1730101920,1730099660,false,2260,0
7d40088d7eb5383605ef89b57cd0e762eecab514e0ed58e94374e3ba51c1b85c,989047,2020-09-29 12:11:53 UTC,56089330387,56089330287,false,100,989036
6cc1073403b7fbd47dadbb441ecd5328362b4799562e04f45005928754168ee7,989047,2020-09-29 12:11:53 UTC,64440804,64432260,false,8544,0
b8a7522d18352521daca3ca7e4cebc52616076f6542c27d51af216c3737758d2,989047,2020-09-29 12:11:53 UTC,2000147938,2000137938,false,10000,0
e1d5d2700b30974b91a3ea3379dff1f61d485e586623afc41b34c825bd338d70,989047,2020-09-29 12:11:53 UTC,1013855,1010506,false,3349,989036
bed1d95cf2cfde46bed4d70204a6421fa85694462966fac789f3363133eb32ba,989047,2020-09-29 12:11:53 UTC,602458578,602392952,false,65626,989036
b723b5805aee76efe91ee7c9fc491e02665e6af207d077addaf8649ab138b987,989047,2020-09-29 12:11:53 UTC,64139849,64131305,false,8544,0
cf01f6dc4e562aebef682660e509fd748247f6b67192a4f9b7b47240ed408ab8,989047,2020-09-29 12:11:53 UTC,219466372,219463412,false,2960,0
5eb3399c73ad6d5064d678f885910cd164ed91d4332bb23a3ac8e58b441a06d3,989047,2020-09-29 12:11:53 UTC,161984014,161980441,false,3573,0
3447d1f45ffc1c0d192c0122e43c02f37af79431681e18bea509db60686b0b01,989047,2020-09-29 12:11:53 UTC,1293171669,1293169749,false,1920,0
1929242ea55fe78cb36124382de3c54a936faa287f9e62de3b8b204db5b7b580,989047,2020-09-29 12:11:53 UTC,250,,false,250,0
